Owner:;bi4all;;;;;;;;;;;;;;;;;;;;;;
Table:;fac_employees;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
id_company_fk;company;id_employee_pk;flg_active;id_name_pk;name;id_lastname_pk;lastname;employee_name;id_gender_fk;gender;id_race_fk;race;birthday;id_schooling_fk;schooling;id_department_fk;department;id_role_fk;role;id_level_fk;level;salary;Queries
1;ACME Corporation;000169;TRUE;222;Lavignia;64;Chaves Barroso;Lavignia Chaves Barroso;F;Female;5;White;27/07/1968;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;;;€ 1.385,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 169, TRUE, 'Lavignia Chaves Barroso', 'F', 5, '27/07/1968', 7, 11, 10, NULL, 1385);"
1;ACME Corporation;000170;TRUE;224;Letícia;126;Mello Pedrosa;Letícia Mello Pedrosa;F;Female;5;White;31/08/1977;8;Graduate school;9;Commercial;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 170, TRUE, 'Letícia Mello Pedrosa', 'F', 5, '31/08/1977', 8, 9, 11, 6, 3080);"
1;ACME Corporation;000171;TRUE;39;Ananda;97;Garcia Lopes;Ananda Garcia Lopes;F;Female;6;Black or African American;14/12/1959;7;Undergraduate degree;13;Audit;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 171, TRUE, 'Ananda Garcia Lopes', 'F', 6, '14/12/1959', 7, 13, 9, NULL, 1205);"
1;ACME Corporation;000172;TRUE;38;Analu;56;Campos Faria;Analu Campos Faria;F;Female;7;Hispanic or Latino;04/12/1976;7;Undergraduate degree;10;Operations;11;Analyst;7;Senior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 172, TRUE, 'Analu Campos Faria', 'F', 7, '04/12/1976', 7, 10, 11, 7, 2500);"
1;ACME Corporation;000173;TRUE;249;Luna;155;Pinto Medeiros;Luna Pinto Medeiros;F;Female;5;White;14/04/1987;7;Undergraduate degree;7;Finance;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 173, TRUE, 'Luna Pinto Medeiros', 'F', 5, '14/04/1987', 7, 7, 9, NULL, 1205);"
1;ACME Corporation;000174;TRUE;237;Luanna;119;Marino Café;Luanna Marino Café;F;Female;5;White;07/11/1979;7;Undergraduate degree;5;Presidency;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 174, TRUE, 'Luanna Marino Café', 'F', 5, '07/11/1979', 7, 5, 11, 5, 2500);"
1;ACME Corporation;000175;TRUE;227;Lia;45;Braga Negrão;Lia Braga Negrão;F;Female;5;White;27/05/1948;7;Undergraduate degree;10;Operations;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 175, TRUE, 'Lia Braga Negrão', 'F', 5, '27/05/1948', 7, 10, 10, NULL, 1305);"
1;ACME Corporation;000176;TRUE;256;Marcelo;59;Cardozo Braga;Marcelo Cardozo Braga;M;Male;5;White;24/02/1961;8;Graduate school;9;Commercial;11;Analyst;7;Senior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 176, TRUE, 'Marcelo Cardozo Braga', 'M', 5, '24/02/1961', 8, 9, 11, 7, 3080);"
1;ACME Corporation;000177;TRUE;88;Catarina;111;Longo Colombo;Catarina Longo Colombo;F;Female;5;White;17/03/1957;7;Undergraduate degree;10;Operations;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 177, TRUE, 'Catarina Longo Colombo', 'F', 5, '17/03/1957', 7, 10, 9, NULL, 1205);"
1;ACME Corporation;000178;TRUE;236;Luana;106;Leitão Caminha;Luana Leitão Caminha;F;Female;6;Black or African American;23/03/1986;8;Graduate school;8;Human Resource;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 178, TRUE, 'Luana Leitão Caminha', 'F', 6, '23/03/1986', 8, 8, 11, 6, 3080);"
1;ACME Corporation;000179;TRUE;79;Byanca;33;Barreto Poeta;Byanca Barreto Poeta;F;Female;5;White;24/05/1966;7;Undergraduate degree;8;Human Resource;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 179, TRUE, 'Byanca Barreto Poeta', 'F', 5, '24/05/1966', 7, 8, 9, NULL, 1285);"
1;ACME Corporation;000180;TRUE;100;Cristóvão;32;Barboza Carvalho;Cristóvão Barboza Carvalho;M;Male;5;White;13/07/1959;7;Undergraduate degree;13;Audit;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 180, TRUE, 'Cristóvão Barboza Carvalho', 'M', 5, '13/07/1959', 7, 13, 11, 5, 2500);"
1;ACME Corporation;000181;TRUE;62;Aurora;82;Farina Araújo;Aurora Farina Araújo;F;Female;5;White;27/07/1954;7;Undergraduate degree;7;Finance;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 181, TRUE, 'Aurora Farina Araújo', 'F', 5, '27/07/1954', 7, 7, 10, NULL, 1305);"
1;ACME Corporation;000182;TRUE;277;Maryah;116;Malafaia Tavarez;Maryah Malafaia Tavarez;F;Female;5;White;11/02/1980;8;Graduate school;11;Communication & Marketing;11;Analyst;5;Junior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 182, TRUE, 'Maryah Malafaia Tavarez', 'F', 5, '11/02/1980', 8, 11, 11, 5, 3080);"
1;ACME Corporation;000183;TRUE;15;Alexandre;155;Pinto Medeiros;Alexandre Pinto Medeiros;M;Male;7;Hispanic or Latino;03/12/1952;7;Undergraduate degree;11;Communication & Marketing;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 183, TRUE, 'Alexandre Pinto Medeiros', 'M', 7, '03/12/1952', 7, 11, 9, NULL, 1285);"
1;ACME Corporation;000184;TRUE;25;Ana;160;Resende Santana;Ana Resende Santana;F;Female;5;White;14/03/1948;8;Graduate school;12;Controlling;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 184, TRUE, 'Ana Resende Santana', 'F', 5, '14/03/1948', 8, 12, 11, 7, 3000);"
1;ACME Corporation;000185;TRUE;312;Otávio;124;Mazza Serra;Otávio Mazza Serra;M;Male;6;Black or African American;06/10/1980;7;Undergraduate degree;12;Controlling;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 185, TRUE, 'Otávio Mazza Serra', 'M', 6, '06/10/1980', 7, 12, 9, NULL, 1205);"
1;ACME Corporation;000186;TRUE;324;Rafael;171;Sacramento Pinto;Rafael Sacramento Pinto;M;Male;8;Asian;02/08/1972;7;Undergraduate degree;8;Human Resource;11;Analyst;6;Pleno;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 186, TRUE, 'Rafael Sacramento Pinto', 'M', 8, '02/08/1972', 7, 8, 11, 6, 2580);"
1;ACME Corporation;000187;TRUE;115;Dulce;168;Rossi Barros;Dulce Rossi Barros;F;Female;5;White;16/11/1965;7;Undergraduate degree;7;Finance;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 187, TRUE, 'Dulce Rossi Barros', 'F', 5, '16/11/1965', 7, 7, 9, NULL, 1205);"
1;ACME Corporation;000188;TRUE;258;Maria Alice;112;Lopes Paulista;Maria Alice Lopes Paulista;F;Female;5;White;26/03/1985;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 188, TRUE, 'Maria Alice Lopes Paulista', 'F', 5, '26/03/1985', 7, 13, 11, 7, 2500);"
1;ACME Corporation;000189;TRUE;123;Emanuelly;28;Badu Camacho;Emanuelly Badu Camacho;F;Female;5;White;27/09/1982;7;Undergraduate degree;13;Audit;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 189, TRUE, 'Emanuelly Badu Camacho', 'F', 5, '27/09/1982', 7, 13, 10, NULL, 1305);"
1;ACME Corporation;000190;TRUE;130;Enzzo;132;Moraes de Oliveira;Enzzo Moraes de Oliveira;M;Male;5;White;23/03/1966;8;Graduate school;9;Commercial;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 190, TRUE, 'Enzzo Moraes de Oliveira', 'M', 5, '23/03/1966', 8, 9, 11, 6, 3080);"
1;ACME Corporation;000191;TRUE;170;Iara;185;Sousa Sá;Iara Sousa Sá;F;Female;5;White;30/10/1960;7;Undergraduate degree;8;Human Resource;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 191, TRUE, 'Iara Sousa Sá', 'F', 5, '30/10/1960', 7, 8, 9, NULL, 1285);"
1;ACME Corporation;000192;TRUE;222;Lavignia;35;Barroso Reis;Lavignia Barroso Reis;F;Female;6;Black or African American;10/10/1948;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 192, TRUE, 'Lavignia Barroso Reis', 'F', 6, '10/10/1948', 7, 6, 11, 5, 2500);"
1;ACME Corporation;000193;TRUE;29;Ana Cecília;78;Esteves Madureira;Ana Cecília Esteves Madureira;F;Female;5;White;09/11/1947;7;Undergraduate degree;7;Finance;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 193, TRUE, 'Ana Cecília Esteves Madureira', 'F', 5, '09/11/1947', 7, 7, 10, NULL, 1305);"
1;ACME Corporation;000194;TRUE;123;Emanuelly;176;Santos Madureira;Emanuelly Santos Madureira;F;Female;7;Hispanic or Latino;30/05/1962;7;Undergraduate degree;7;Finance;11;Analyst;7;Senior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 194, TRUE, 'Emanuelly Santos Madureira', 'F', 7, '30/05/1962', 7, 7, 11, 7, 2500);"
1;ACME Corporation;000195;TRUE;95;Clarice;46;Bragança Pereira;Clarice Bragança Pereira;F;Female;5;White;20/04/1959;7;Undergraduate degree;9;Commercial;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 195, TRUE, 'Clarice Bragança Pereira', 'F', 5, '20/04/1959', 7, 9, 9, NULL, 1285);"
1;ACME Corporation;000196;TRUE;201;Júlia;180;Silva Cunha;Júlia Silva Cunha;F;Female;5;White;09/07/1969;8;Graduate school;5;Presidency;11;Analyst;6;Pleno;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 196, TRUE, 'Júlia Silva Cunha', 'F', 5, '09/07/1969', 8, 5, 11, 6, 3000);"
1;ACME Corporation;000197;TRUE;350;Vanessa;50;Cabral Pedrosa;Vanessa Cabral Pedrosa;F;Female;5;White;18/08/1991;7;Undergraduate degree;10;Operations;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 197, TRUE, 'Vanessa Cabral Pedrosa', 'F', 5, '18/08/1991', 7, 10, 9, NULL, 1205);"
1;ACME Corporation;000198;TRUE;94;Clara;158;Rangel Dantas;Clara Rangel Dantas;F;Female;5;White;21/03/1961;8;Graduate school;9;Commercial;11;Analyst;7;Senior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 198, TRUE, 'Clara Rangel Dantas', 'F', 5, '21/03/1961', 8, 9, 11, 7, 3080);"
1;ACME Corporation;000199;TRUE;335;Sammuel;93;Frois Pasquim;Sammuel Frois Pasquim;M;Male;6;Black or African American;19/09/1980;7;Undergraduate degree;13;Audit;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 199, TRUE, 'Sammuel Frois Pasquim', 'M', 6, '19/09/1980', 7, 13, 10, NULL, 1305);"
1;ACME Corporation;000200;TRUE;251;Maitê;51;Café Freitas;Maitê Café Freitas;F;Female;5;White;07/04/1985;7;Undergraduate degree;13;Audit;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 200, TRUE, 'Maitê Café Freitas', 'F', 5, '07/04/1985', 7, 13, 11, 6, 2500);"
1;ACME Corporation;000201;TRUE;306;Nicolas;82;Farina Paulista;Nicolas Farina Paulista;M;Male;5;White;09/08/1964;7;Undergraduate degree;11;Communication & Marketing;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 201, TRUE, 'Nicolas Farina Paulista', 'M', 5, '09/08/1964', 7, 11, 9, NULL, 1285);"
1;ACME Corporation;000202;TRUE;307;Nicole;10;Alencar Camacho;Nicole Alencar Camacho;F;Female;5;White;16/01/1948;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;€ 2.580,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 202, TRUE, 'Nicole Alencar Camacho', 'F', 5, '16/01/1948', 7, 8, 11, 7, 2580);"
1;ACME Corporation;000203;TRUE;272;Maria Madalena;34;Barros Peçanha;Maria Madalena Barros Peçanha;F;Female;5;White;29/11/1982;7;Undergraduate degree;10;Operations;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 203, TRUE, 'Maria Madalena Barros Peçanha', 'F', 5, '29/11/1982', 7, 10, 9, NULL, 1205);"
1;ACME Corporation;000204;TRUE;236;Luana;60;Carneiro Teixeira;Luana Carneiro Teixeira;F;Female;5;White;29/12/1975;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 204, TRUE, 'Luana Carneiro Teixeira', 'F', 5, '29/12/1975', 8, 11, 11, 6, 3080);"
1;ACME Corporation;000205;TRUE;114;Domingos;112;Lopes Nascimento;Domingos Lopes Nascimento;M;Male;8;Asian;03/06/1975;7;Undergraduate degree;8;Human Resource;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 205, TRUE, 'Domingos Lopes Nascimento', 'M', 8, '03/06/1975', 7, 8, 9, NULL, 1285);"
1;ACME Corporation;000206;TRUE;117;Eduardo;144;Padrão Borges;Eduardo Padrão Borges;M;Male;6;Black or African American;12/02/1968;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 206, TRUE, 'Eduardo Padrão Borges', 'M', 6, '12/02/1968', 7, 6, 11, 6, 2500);"
1;ACME Corporation;000207;TRUE;100;Cristóvão;88;Ferreira Lombardi;Cristóvão Ferreira Lombardi;M;Male;5;White;11/06/1992;7;Undergraduate degree;5;Presidency;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 207, TRUE, 'Cristóvão Ferreira Lombardi', 'M', 5, '11/06/1992', 7, 5, 10, NULL, 1305);"
1;ACME Corporation;000208;TRUE;340;Stella;191;Trindade Farias;Stella Trindade Farias;F;Female;5;White;10/10/1947;8;Graduate school;5;Presidency;11;Analyst;6;Pleno;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 208, TRUE, 'Stella Trindade Farias', 'F', 5, '10/10/1947', 8, 5, 11, 6, 3000);"
1;ACME Corporation;000209;TRUE;283;Marta;125;Medeiros Russo;Marta Medeiros Russo;F;Female;5;White;19/05/1988;7;Undergraduate degree;11;Communication & Marketing;9;Intern;;;€ 1.285,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 209, TRUE, 'Marta Medeiros Russo', 'F', 5, '19/05/1988', 7, 11, 9, NULL, 1285);"
1;ACME Corporation;000210;TRUE;51;Antônia;24;Asvilla Alves;Antônia Asvilla Alves;F;Female;5;White;27/12/1972;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 210, TRUE, 'Antônia Asvilla Alves', 'F', 5, '27/12/1972', 7, 6, 11, 5, 2500);"
1;ACME Corporation;000211;TRUE;242;Luisa;112;Lopes Bermudes;Luisa Lopes Bermudes;F;Female;5;White;09/03/1960;7;Undergraduate degree;13;Audit;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 211, TRUE, 'Luisa Lopes Bermudes', 'F', 5, '09/03/1960', 7, 13, 9, NULL, 1205);"
1;ACME Corporation;000212;TRUE;142;Flaviano;54;Caminha Rinaldi;Flaviano Caminha Rinaldi;M;Male;5;White;01/05/1970;8;Graduate school;13;Audit;11;Analyst;6;Pleno;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 212, TRUE, 'Flaviano Caminha Rinaldi', 'M', 5, '01/05/1970', 8, 13, 11, 6, 3000);"
1;ACME Corporation;000213;TRUE;43;Anita;177;Saragoça Leite;Anita Saragoça Leite;F;Female;6;Black or African American;02/03/1968;7;Undergraduate degree;12;Controlling;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 213, TRUE, 'Anita Saragoça Leite', 'F', 6, '02/03/1968', 7, 12, 10, NULL, 1305);"
1;ACME Corporation;000214;TRUE;95;Clarice;102;Greco Sá;Clarice Greco Sá;F;Female;5;White;14/06/1982;8;Graduate school;12;Controlling;11;Analyst;6;Pleno;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 214, TRUE, 'Clarice Greco Sá', 'F', 5, '14/06/1982', 8, 12, 11, 6, 3000);"
1;ACME Corporation;000215;TRUE;12;Alana;102;Greco Leitão;Alana Greco Leitão;F;Female;5;White;17/04/1984;7;Undergraduate degree;7;Finance;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 215, TRUE, 'Alana Greco Leitão', 'F', 5, '17/04/1984', 7, 7, 9, NULL, 1205);"
1;ACME Corporation;000216;TRUE;123;Emanuelly;152;Pimenta Colombo;Emanuelly Pimenta Colombo;F;Female;7;Hispanic or Latino;14/06/1965;8;Graduate school;6;Administration;11;Analyst;7;Senior;€ 3.000,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 216, TRUE, 'Emanuelly Pimenta Colombo', 'F', 7, '14/06/1965', 8, 6, 11, 7, 3000);"
1;ACME Corporation;000217;TRUE;153;Giovana;152;Pimenta Trindade;Giovana Pimenta Trindade;F;Female;5;White;15/04/1957;7;Undergraduate degree;12;Controlling;10;Trainee;;;€ 1.305,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 217, TRUE, 'Giovana Pimenta Trindade', 'F', 5, '15/04/1957', 7, 12, 10, NULL, 1305);"
1;ACME Corporation;000218;TRUE;259;Maria Carolina;160;Resende Tavarez;Maria Carolina Resende Tavarez;F;Female;5;White;03/03/1966;7;Undergraduate degree;6;Administration;11;Analyst;6;Pleno;€ 2.500,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 218, TRUE, 'Maria Carolina Resende Tavarez', 'F', 5, '03/03/1966', 7, 6, 11, 6, 2500);"
1;ACME Corporation;000219;TRUE;7;Adelaide;169;Russo Ferreira;Adelaide Russo Ferreira;F;Female;5;White;30/03/1966;7;Undergraduate degree;6;Administration;9;Intern;;;€ 1.205,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 219, TRUE, 'Adelaide Russo Ferreira', 'F', 5, '30/03/1966', 7, 6, 9, NULL, 1205);"
1;ACME Corporation;000220;TRUE;184;Joanna;191;Trindade Pinto;Joanna Trindade Pinto;F;Female;6;Black or African American;04/08/1963;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;€ 3.080,00;"INSERT INTO bi4all.fac_employees (id_company_fk, id_employee_pk, flg_active, employee_name, id_gender_fk, id_race_fk, birthday, id_schooling_fk, id_department_fk, id_role_fk, id_level_fk, salary) VALUES (1, 220, TRUE, 'Joanna Trindade Pinto', 'F', 6, '04/08/1963', 8, 8, 11, 5, 3080);"
