id_company_fk;company;id_employee_pk;id_employee_hash;flg_active;id_name_pk;name;id_lastname_pk;lastname;employee_name;employee_name_hash;id_country_fk;country;id_states_fk;states;id_sufix_gender;gender;id_marital_status_fk;marital_status;id_race_fk;ethnicity;birthday;id_background_education_fk;background_education;id_department_fk;department;id_role_fk;role;id_level_fk;level;date_of_hire;id_recruitment_source_fk;recruitment_source;date_of_fire;id_reason_dimissal_fk;reason_dimissal;satisfaction_grade;actual_salary;Queries
5;ACME Corporation;000736;#NAME?;1;78;Bryan;31;Barbosa Martinelli;Bryan Barbosa Martinelli;#NAME?;5;Portugal;19;Beja;M;Male;7;Widowed ;7;  Hispanic or LATINO;13/02/1979;8;Graduate school;6;Administration;11;Analyst;6;Pleno;13/09/2009;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000737;#NAME?;1;282;Marinah;180;Silva Ferreira;Marinah Silva Ferreira;#NAME?;5;Portugal;19;Beja;F;Female;5;single;5; white;24/12/1958;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;15/01/2016;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.385,00;#REF!
5;ACME Corporation;000738;#NAME?;1;266;Maria Helena;150;Pellegrini Lopes;Maria Helena Pellegrini Lopes;#NAME?;5;Portugal;16;Azores;F;Female;8; Separated ;5; white;06/05/1964;8;Graduate school;6;Administration;11;Analyst;6;Pleno;17/06/2016;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000739;#NAME?;1;133;Esther;138;Nascimento Longo;Esther Nascimento Longo;#NAME?;5;Portugal;13;Coimbra;F;Female;5;single;5; white;03/02/1978;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;24/09/2001;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000740;#NAME?;1;46;Anna Julia;62;Carvalho Bragança;Anna Julia Carvalho Bragança;#NAME?;5;Portugal;12;Leiria;F;Female;6;MarrieD;8;ASIAN;04/03/1962;8;Graduate school;5; Presidency;11;Analyst;7;Senior;25/08/2018;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000741;#NAME?;1;17;Alicia;147;Peçanha Pimentel;Alicia Peçanha Pimentel;#NAME?;5;Portugal;7; Setúbal ;F;Female;6;MarrieD;6;Black or African American;13/09/1977;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;27/07/2016;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000742;#NAME?;1;321;Pietra;156;Poeta Morais;Pietra Poeta Morais;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;8; Separated ;5; white;16/09/1958;7;Undergraduate degree;9; Commercial;11;Analyst;7;Senior;13/09/2001;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000743;#NAME?;1;46;Anna Julia;85;Ferrão Alvim;Anna Julia Ferrão Alvim;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;9;DIVORCED;5; white;27/10/1950;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;01/09/2017;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000744;#NAME?;1;298;Milena;33;Barreto Nascimento;Milena Barreto Nascimento;#NAME?;5;Portugal;17;Viseu;F;Female;9;DIVORCED;5; white;27/03/1957;7;Undergraduate degree;12;Controlling;11;Analyst;7;Senior;22/06/2019;5;Indeed;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000745;#NAME?;1;85;Carlos Eduardo;100;Gonçalves Barreto;Carlos Eduardo Gonçalves Barreto;#NAME?;5;Portugal;22;Vila Real;M;Male;9;DIVORCED;5; white;16/09/1956;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;23/01/2002;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000746;#NAME?;1;342;Théo;32;Barboza Brasão;Théo Barboza Brasão;#NAME?;5;Portugal;7; Setúbal ;M;Male;8; Separated ;5; white;17/02/1948;7;Undergraduate degree;5; Presidency;11;Analyst;5;Junior;26/05/2002;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;000747;#NAME?;1;168;Henry;136;Moretti Café;Henry Moretti Café;#NAME?;5;Portugal;11;Santarém;M;Male;8; Separated ;7;  Hispanic or LATINO;19/11/1965;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;03/06/2014;15;Website;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000748;#NAME?;1;117;Eduardo;78;Esteves Luz;Eduardo Esteves Luz;#NAME?;5;Portugal;13;Coimbra;M;Male;5;single;6;Black or African American;01/09/1957;8;Graduate school;12;Controlling;11;Analyst;5;Junior;10/02/2007;13;Google;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000749;#NAME?;1;228;Lívia;188;Tavarez Brito;Lívia Tavarez Brito;#NAME?;5;Portugal;17;Viseu;F;Female;7;Widowed ;5; white;24/03/1969;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;10/04/2009;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000750;#NAME?;1;262;Maria Eduarda;183;Soares Costa;Maria Eduarda Soares Costa;#NAME?;5;Portugal;22;Vila Real;F;Female;6;MarrieD;5; white;21/11/1980;7;Undergraduate degree;13;Audit;11;Analyst;5;Junior;07/08/2002;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000751;#NAME?;1;222;Lavignia;37;Battaglia Tavares;Lavignia Battaglia Tavares;#NAME?;5;Portugal;24;Brangança;F;Female;8; Separated ;5; white;10/03/1951;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;25/09/2002;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000752;#NAME?;1;180;Isis;19;Anjos Medeiros;Isis Anjos Medeiros;#NAME?;5;Portugal;22;Vila Real;F;Female;9;DIVORCED;5; white;08/04/1981;8;Graduate school;7;Finance;11;Analyst;5;Junior;24/04/2014;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000753;#NAME?;1;191;João Paulo;83;Faro Mello;João Paulo Faro Mello;#NAME?;5;Portugal;16;Azores;M;Male;6;MarrieD;5; white;22/08/1960;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;22/01/2005;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000754;#NAME?;1;68;Benício;48;Brasil Alvaregna;Benício Brasil Alvaregna;#NAME?;5;Portugal;13;Coimbra;M;Male;9;DIVORCED;5; white;09/08/1950;8;Graduate school;13;Audit;11;Analyst;5;Junior;30/06/2016;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000755;#NAME?;1;17;Alicia;33;Barreto Alvarenga;Alicia Barreto Alvarenga;#NAME?;5;Portugal;15; ÉVORA;F;Female;8; Separated ;6;Black or African American;23/06/1988;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;13/05/2018;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000756;#NAME?;1;205;Kaique;128;Mendes Moretti;Kaique Mendes Moretti;#NAME?;5;Portugal;18;Castelo Branco;M;Male;9;DIVORCED;5; white;12/04/1970;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;06/08/2001;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000757;#NAME?;1;283;Marta;68;Costa Souza;Marta Costa Souza;#NAME?;5;Portugal;22;Vila Real;F;Female;9;DIVORCED;5; white;20/09/1987;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;07/04/2013;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000758;#NAME?;1;149;Gabriel;13;Alvarenga Farina;Gabriel Alvarenga Farina;#NAME?;5;Portugal;20;Portalegre;M;Male;9;DIVORCED;7;  Hispanic or LATINO;04/02/1974;7;Undergraduate degree;13;Audit;11;Analyst;6;Pleno;09/11/2018;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000759;#NAME?;1;138;Fernando;23;Arruda Santos;Fernando Arruda Santos;#NAME?;5;Portugal;15; ÉVORA;M;Male;6;MarrieD;8;ASIAN;22/02/1983;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;10/01/2015;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000760;#NAME?;1;24;Ammanda;76;Duarte Pimenta;Ammanda Duarte Pimenta;#NAME?;5;Portugal;17;Viseu;F;Female;8; Separated ;5; white;29/05/1955;7;Undergraduate degree;8;Human Resource;11;Analyst;6;Pleno;18/07/2007;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000761;#NAME?;1;236;Luana;66;Colombo Barreto;Luana Colombo Barreto;#NAME?;5;Portugal;19;Beja;F;Female;8; Separated ;5; white;17/12/1973;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;04/05/2021;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000762;#NAME?;1;215;Kloe;154;Pinheiro Holanda;Kloe Pinheiro Holanda;#NAME?;5;Portugal;24;Brangança;F;Female;5;single;6;Black or African American;28/07/1956;8;Graduate school;5; Presidency;11;Analyst;7;Senior;09/08/2013;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000763;#NAME?;1;49;Anthony Gabriel;42;Borba Brito;Anthony Gabriel Borba Brito;#NAME?;5;Portugal;18;Castelo Branco;M;Male;6;MarrieD;5; white;31/10/1991;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;17/02/2013;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000764;#NAME?;1;140;Fernando Manuel;20;Anunciação Frasão;Fernando Manuel Anunciação Frasão;#NAME?;5;Portugal;6;PORTO;M;Male;8; Separated ;5; white;04/03/1980;7;Undergraduate degree;6;Administration;11;Analyst;7;Senior;13/08/2021;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000765;#NAME?;1;202;Júlia Clara;169;Russo Machado;Júlia Clara Russo Machado;#NAME?;5;Portugal;12;Leiria;F;Female;7;Widowed ;10;Native Hawaiian or Other Pacific Islander;31/01/1974;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;23/05/2022;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000766;#NAME?;1;52;Antônio;94;Furtado Malafaia;Antônio Furtado Malafaia;#NAME?;5;Portugal;10;Faro;M;Male;9;DIVORCED;5; white;16/05/1979;8;Graduate school;6;Administration;11;Analyst;6;Pleno;25/05/2016;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000767;#NAME?;1;274;Maria Valentina;155;Pinto Malafaia;Maria Valentina Pinto Malafaia;#NAME?;5;Portugal;19;Beja;F;Female;8; Separated ;5; white;07/11/1984;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;16/11/2006;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;000768;#NAME?;1;358;Vinícius;184;sobrenome Santana;Vinícius sobrenome Santana;#NAME?;5;Portugal;16;Azores;M;Male;7;Widowed ;5; white;21/09/1973;8;Graduate school;10;Operations;11;Analyst;5;Junior;02/03/2000;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000769;#NAME?;1;267;Maria Heloísa;87;Ferrari Chaves;Maria Heloísa Ferrari Chaves;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;9;DIVORCED;7;  Hispanic or LATINO;07/07/1973;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;12/05/1999;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.285,00;#REF!
5;ACME Corporation;000770;#NAME?;1;147;Francisco Emanuel;69;Costatini Batista;Francisco Emanuel Costatini Batista;#NAME?;5;Portugal;22;Vila Real;M;Male;5;single;5; white;09/09/1973;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;06/10/2020;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;000771;#NAME?;1;44;Anna Carolina;190;Testa Pimentel;Anna Carolina Testa Pimentel;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;5;single;5; white;20/10/1988;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;22/09/2013;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000772;#NAME?;1;110;Davi Miguel;100;Gonçalves Ferreira;Davi Miguel Gonçalves Ferreira;#NAME?;5;Portugal;14;Madeira;M;Male;5;single;5; white;22/10/1966;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;11/09/2014;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;000773;#NAME?;1;325;Rafaela;110;Lombardi Alencar;Rafaela Lombardi Alencar;#NAME?;5;Portugal;21;Guarda;F;Female;6;MarrieD;5; white;01/04/1987;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;20/05/2021;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000774;#NAME?;1;99;Cloe;161;Ribeiro Alves;Cloe Ribeiro Alves;#NAME?;5;Portugal;21;Guarda;F;Female;5;single;5; white;22/03/1952;7;Undergraduate degree;9; Commercial;11;Analyst;6;Pleno;02/11/2002;13;Google;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000775;#NAME?;1;82;Caleb;30;Barbieri Barbieri;Caleb Barbieri Barbieri;#NAME?;5;Portugal;11;Santarém;M;Male;5;single;5; white;14/11/1964;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;31/12/2015;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000776;#NAME?;0;226;Levy;40;Bicalho Caruso;Levy Bicalho Caruso;#NAME?;5;Portugal;5; Lisboa;M;Male;9;DIVORCED;6;Black or African American;25/07/1966;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;26/07/2002;9;Empregos Online;13/07/2003;5;None;1;€ 2.500,00;#REF!
5;ACME Corporation;000777;#NAME?;1;290;Melissa;6;Aguiar Ferrara;Melissa Aguiar Ferrara;#NAME?;5;Portugal;10;Faro;F;Female;8; Separated ;5; white;17/06/1991;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;29/04/2014;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000778;#NAME?;1;208;Katarina;5;Abranches Pedroso;Katarina Abranches Pedroso;#NAME?;5;Portugal;23;Viana do Castelo;F;Female;8; Separated ;8;ASIAN;09/07/1968;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;22/08/2011;5;Indeed;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000779;#NAME?;1;168;Henry;118;Mariani Saragoça;Henry Mariani Saragoça;#NAME?;5;Portugal;6;PORTO;M;Male;6;MarrieD;5; white;29/06/1962;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;10/07/2020;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.385,00;#REF!
5;ACME Corporation;000780;#NAME?;1;137;Fernanda;113;Luz Lopes;Fernanda Luz Lopes;#NAME?;5;Portugal;5; Lisboa;F;Female;6;MarrieD;7;  Hispanic or LATINO;10/02/1958;8;Graduate school;6;Administration;11;Analyst;6;Pleno;10/02/2020;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.000,00;#REF!
5;ACME Corporation;000781;#NAME?;1;98;Claudio;44;Botelho Romano;Claudio Botelho Romano;#NAME?;5;Portugal;8;AveirO;M;Male;8; Separated ;5; white;31/10/1972;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;01/09/2013;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;000782;#NAME?;1;148;Frankin;128;Mendes Carvalho;Frankin Mendes Carvalho;#NAME?;5;Portugal;14;Madeira;M;Male;7;Widowed ;5; white;15/04/1955;7;Undergraduate degree;9; Commercial;11;Analyst;7;Senior;25/11/2006;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000783;#NAME?;1;257;Maria;80;Faria Battaglia;Maria Faria Battaglia;#NAME?;5;Portugal;12;Leiria;F;Female;6;MarrieD;6;Black or African American;22/02/1956;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;02/02/2011;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.385,00;#REF!
5;ACME Corporation;000784;#NAME?;1;149;Gabriel;32;Barboza Moretti;Gabriel Barboza Moretti;#NAME?;5;Portugal;10;Faro;M;Male;7;Widowed ;5; white;15/04/1968;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;27/02/2018;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000785;#NAME?;1;341;Theo;164;Rizzo Pasquim;Theo Rizzo Pasquim;#NAME?;5;Portugal;20;Portalegre;M;Male;5;single;5; white;05/11/1990;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;23/06/2005;15;Website;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000786;#NAME?;1;139;Fernando Mariano;61;Caruso Martini;Fernando Mariano Caruso Martini;#NAME?;5;Portugal;24;Brangança;M;Male;5;single;5; white;26/12/1963;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;11/02/2002;15;Website;#N/A;#N/A;#N/A;4;€ 2.580,00;#REF!
5;ACME Corporation;000787;#NAME?;1;191;João Paulo;187;Tavares Farina;João Paulo Tavares Farina;#NAME?;5;Portugal;21;Guarda;M;Male;8; Separated ;5; white;26/06/1967;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;17/11/2000;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000788;#NAME?;1;320;Péricles;87;Ferrari Bandeira;Péricles Ferrari Bandeira;#NAME?;5;Portugal;6;PORTO;M;Male;8; Separated ;5; white;25/08/1967;8;Graduate school;6;Administration;11;Analyst;7;Senior;05/12/2020;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000789;#NAME?;1;208;Katarina;49;Brito Ribeiro;Katarina Brito Ribeiro;#NAME?;5;Portugal;13;Coimbra;F;Female;8; Separated ;5; white;11/07/1954;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;23/12/2020;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000790;#NAME?;1;107;Davi Lucca;86;Ferrara Abranches;Davi Lucca Ferrara Abranches;#NAME?;5;Portugal;22;Vila Real;M;Male;5;single;6;Black or African American;24/02/1982;8;Graduate school;11;Communication & Marketing;11;Analyst;5;Junior;06/01/2009;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;000791;#NAME?;1;71;Bernardo;15;Alvim Caruso;Bernardo Alvim Caruso;#NAME?;5;Portugal;17;Viseu;M;Male;5;single;7;  Hispanic or LATINO;02/10/1984;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;24/08/2019;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000792;#NAME?;1;156;Glória Maria;71;Dantas Martini;Glória Maria Dantas Martini;#NAME?;5;Portugal;5; Lisboa;F;Female;7;Widowed ;5; white;19/08/1970;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;31/07/2018;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 2.500,00;#REF!
5;ACME Corporation;000793;#NAME?;1;300;Muricy;168;Rossi Luz;Muricy Rossi Luz;#NAME?;5;Portugal;10;Faro;M;Male;5;single;5; white;27/02/1987;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;04/05/2007;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000794;#NAME?;1;67;Beatriz;30;Barbieri Testa;Beatriz Barbieri Testa;#NAME?;5;Portugal;10;Faro;F;Female;6;MarrieD;5; white;01/10/1970;8;Graduate school;9; Commercial;11;Analyst;5;Junior;30/04/2004;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 3.080,00;#REF!
5;ACME Corporation;000795;#NAME?;1;39;Ananda;160;Resende Leitão;Ananda Resende Leitão;#NAME?;5;Portugal;24;Brangança;F;Female;7;Widowed ;5; white;27/04/1965;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;18/01/2006;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000796;#NAME?;1;65;Bárbara;189;Teixeira Rangel;Bárbara Teixeira Rangel;#NAME?;5;Portugal;24;Brangança;F;Female;8; Separated ;5; white;04/06/1980;8;Graduate school;13;Audit;11;Analyst;7;Senior;27/02/2022;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00;#REF!
5;ACME Corporation;000797;#NAME?;1;52;Antônio;88;Ferreira Badu;Antônio Ferreira Badu;#NAME?;5;Portugal;7; Setúbal ;M;Male;9;DIVORCED;8;ASIAN;26/06/1961;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;27/05/2002;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000798;#NAME?;1;266;Maria Helena;17;Andrade Mariani;Maria Helena Andrade Mariani;#NAME?;5;Portugal;20;Portalegre;F;Female;7;Widowed ;5; white;26/07/1972;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;26/08/2008;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000799;#NAME?;1;27;Ana Carolina;43;Borges Sousa;Ana Carolina Borges Sousa;#NAME?;5;Portugal;6;PORTO;F;Female;5;single;5; white;27/07/1985;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;23/02/2001;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.285,00;#REF!
5;ACME Corporation;000800;#NAME?;1;66;Bartolomeo;106;Leitão Moura;Bartolomeo Leitão Moura;#NAME?;5;Portugal;20;Portalegre;M;Male;6;MarrieD;5; white;14/05/1982;7;Undergraduate degree;8;Human Resource;11;Analyst;7;Senior;04/10/2007;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000801;#NAME?;1;331;Renato;90;Fontana Barros;Renato Fontana Barros;#NAME?;5;Portugal;17;Viseu;M;Male;9;DIVORCED;5; white;18/03/1958;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;13/01/2022;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000802;#NAME?;1;167;Henrique;190;Testa Ricci;Henrique Testa Ricci;#NAME?;5;Portugal;9;braga;M;Male;7;Widowed ;7;  Hispanic or LATINO;27/02/1959;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;5;Junior;06/08/2004;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 2.580,00;#REF!
5;ACME Corporation;000803;#NAME?;1;354;Victor;123;Martins Machado;Victor Martins Machado;#NAME?;5;Portugal;11;Santarém;M;Male;6;MarrieD;5; white;23/09/1963;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;12/11/2005;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00;#REF!
5;ACME Corporation;000804;#NAME?;1;267;Maria Heloísa;187;Tavares Alvim;Maria Heloísa Tavares Alvim;#NAME?;5;Portugal;13;Coimbra;F;Female;7;Widowed ;6;Black or African American;03/12/1985;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;15/12/2014;5;Indeed;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;000805;#NAME?;1;78;Bryan;29;Bandeira Barroso;Bryan Bandeira Barroso;#NAME?;5;Portugal;23;Viana do Castelo;M;Male;5;single;5; white;20/10/1948;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;02/04/2010;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000806;#NAME?;1;228;Lívia;19;Anjos Paulista;Lívia Anjos Paulista;#NAME?;5;Portugal;22;Vila Real;F;Female;5;single;5; white;22/05/1975;8;Graduate school;9; Commercial;11;Analyst;5;Junior;07/04/2012;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 3.080,00;#REF!
5;ACME Corporation;000807;#NAME?;1;295;Miguel;99;Gomes Freitas;Miguel Gomes Freitas;#NAME?;5;Portugal;23;Viana do Castelo;M;Male;6;MarrieD;5; white;21/07/1952;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;06/07/2022;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.205,00;#REF!
5;ACME Corporation;000808;#NAME?;1;153;Giovana;169;Russo Aragão;Giovana Russo Aragão;#NAME?;5;Portugal;18;Castelo Branco;F;Female;6;MarrieD;5; white;18/03/1953;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;03/12/2009;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
5;ACME Corporation;000809;#NAME?;1;312;Otávio;73;de Oliveira Negreiros;Otávio de Oliveira Negreiros;#NAME?;5;Portugal;10;Faro;M;Male;5;single;5; white;30/09/1951;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;19/01/2020;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.205,00;#REF!
5;ACME Corporation;000810;#NAME?;1;163;Heloísa;89;Figo Mendes;Heloísa Figo Mendes;#NAME?;5;Portugal;16;Azores;F;Female;8; Separated ;5; white;01/12/1959;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;06/01/2012;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.500,00;#REF!
5;ACME Corporation;000811;#NAME?;1;193;João Victor;14;Alves Silva;João Victor Alves Silva;#NAME?;5;Portugal;14;Madeira;M;Male;6;MarrieD;6;Black or African American;01/04/1967;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;02/11/2000;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.305,00;#REF!
5;ACME Corporation;000812;#NAME?;1;133;Esther;18;Andrioli Ferrara;Esther Andrioli Ferrara;#NAME?;5;Portugal;17;Viseu;F;Female;8; Separated ;5; white;06/11/1985;8;Graduate school;11;Communication & Marketing;11;Analyst;7;Senior;15/01/2005;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00;#REF!
